Facility ID,Facility Type,License Number,Licensed Facility Name,Address,Address 2,City,State,Zip Code,County,Telephone,Fax,Email,License Expiration Date,Licensed Owner,Owner Address,Owner City/State/Zip,Owner Description,Administrator,Title,Hospital Bed Total,Georeference
NJ311541,HOSPICE CARE PROGRAM,22841,ASCEND HOSPICE,"1600 ST GEORGE AVENUE, SUITE 312",,RAHWAY,NJ,07065,UNION,(908) 931-9080,(908) 931-9081,ekaterina.huelster@AscendHealth.com,12/31/2021,"CARE ALTERNATIVES, INC.",65 JACKSON DRIVE,"CRANFORD, NJ  07016",Profit - Corporation,. EKATERINA HUELSTER,,,POINT (-74.28554903099996 40.61550400400006)
NJ1438,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1438,MORRISTOWN MEDICAL CENTER MFM AT ROCKAWAY,333 MT HOPE AVENUE,,ROCKAWAY,NJ,07866,MORRIS,(973) 660-5450,,Anna.Pence@atlantichealth.org,04/30/2021,MORRISTOWN MEDICAL CENTER,100 MADISON AVENUE,"MORRISTOWN, NJ  07962",Non-Profit - Other,Dr. PATRICIA O'KEEFE,,,POINT (-74.54777001099995 40.905389986000046)
NJ1340,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1340,CARDIAC IMAGING AT FLORHAM PARK,10 JAMES STREET,,FLORHAM PARK,NJ,07932,MORRIS,(973) 736-9557,,anna.pence@atlantichealth.org,04/30/2021,MORRISTOWN MEDICAL CENTER,100 MADISON AVENUE,"MORRISTOWN, NJ  07962",Non-Profit - Other,Mr. WILL NEATE,,,POINT (-74.38746602899994 40.78968301000003)
NJ1168,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1168,THE VALLEY HOSPITAL CENTER FOR SLEEP DISORDERS,579 FRANKLIN TURNPIKE,,RIDGEWOOD,NJ,07450,BERGEN,(201) 493-2196,(201) 493-2432,ameyers@valleyhealth.com,10/31/2021,THE VALLEY HEALTH SYSTEM,223 NORTH VAN DIEN AVENUE,"RIDGEWOOD, NJ  07450",Non-Profit - Hospital,Ms. AUDREY MEYERS,Pres. & CEO,,POINT (-74.096441993 40.98959299300003)
NJ25003,AMBULATORY CARE FACILITY,25003,SHORE HEART GROUP-KEYPORT OFFICE,1 HIGHWAY 35,,KEYPORT,NJ,07735,MONMOUTH,(732) 360-6333,,,04/30/2021,"SHORE HEART GROUP, P.C.",1820 STATE ROUTE 33,"NEPTUNE, NJ  07753",,Dr. MICHAEL AARON,,,POINT (-74.23881818799998 40.450306427000044)
NJR24519,SURGICAL PRACTICE,R24519,NORTH HUDSON IVF,385 SYLVAN AVENUE,,ENGLEWOOD CLIFFS,NJ,07632,BERGEN,(201) 871-1999,(201) 871-1031,drjane@nj.rr.com,07/31/2021,NORTH HUDSON IVF,385 SYLVAN AVENUE,"ENGLEWOOD CLIFFS, NJ  07632",Profit - Individual,Dr. JANE MILLER,M.D.,,POINT (-73.95215498899995 40.87468598500004)
NJ90072,AMBULATORY SURGICAL CENTER,R24568,GARDEN STATE AMBULATORY SURGERY CENTER,1 PLAZA DRIVE,,TOMS RIVER,NJ,08757,OCEAN,(732) 341-7010,(732) 341-5066,Heather.Jaskot@yahoo.com,05/31/2021,GARDEN STATE AMBULATORY SURGERY CENTER,1 PLAZA DRIVE,"TOMS RIVER, NJ  08757",Profit - Corporation,. HELENE DISNEY-VITEO,,,POINT (-74.24327399299995 39.968638001000045)
NJ10302,GENERAL ACUTE CARE HOSPITAL,10302,VIRTUA - WEST JERSEY HOSPITAL MARLTON,90 BRICK ROAD,,MARLTON,NJ,08053,BURLINGTON,(856) 355-6200,(856) 355-6201,,04/30/2021,VIRTUA WEST JERSEY HEALTH SYSTEM,303 LIPPINCOTT DRIVE,"MARLTON, NJ  08053",Non-Profit - Hospital,Mr. DENNIS PULLIN,,198,POINT (-74.917498907 39.88034457200007)
311877,FEDERALLY QUALIFIED HEALTH CENTERS,24088,"METROPOLITAN FAMILY HEALTH NETWORK, INC",5300 BERGENLINE AVENUE,,WEST NEW YORK,NJ,07093,HUDSON,(201) 478-5800,(201) 478-5814,scarey@metrofhn.org,02/28/2022,METROPOLITAN FAMILY HEALTH NETWORK,935 GARFIELD AVENUE,"JERSEY CITY, NJ  07304",Non-Profit - Other,Ms. JOAN DUBLIN,,,POINT (-74.01923896499994 40.784578012000054)
NJ24038,AMBULATORY CARE FACILITY,24038,RAHWAY REGIONAL CANCER CENTER,892 TRUSSLER PLACE,,RAHWAY,NJ,07065,UNION,(732) 382-5550,(732) 382-2407,RAHWAYCANCER@AOL.COM,03/31/2021,"RAHWAY RADIATION ONCOLOGY ASSOCIATES, P.C.",892 TRUSSLER PLACE,"RAHWAY, NJ  07065",,Mr. DAVID KERN,,,POINT (-74.28973102699996 40.61365600200003)
NJ1297,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1297,JFK IMAGING CENTER,60 JAMES STREET,,EDISON,NJ,08820,MIDDLESEX,(732) 321-7000,(732) 549-8532,Amie.thornton@hackensackmeridian.org,04/30/2021,"THE COMMUNITY HOSPITAL GROUP, INC.",65 JAMES STREET,"EDISON, NJ  08818",NonProfit - Corporation,. AMIE THORNTON,,,POINT (-74.34929620199995 40.55793085900007)
NJ31C0001077,AMBULATORY SURGICAL CENTER,R24589,PRINCETON ORTHOPAEDIC ASSOCIATES SURGICAL SUITE,727 STATE ROAD,,PRINCETON,NJ,08540,MERCER,(609) 924-8131,(609) 949-7211,whyncik@poamd.com,04/30/2021,"PRINCETON ORTHOPAEDIC ASSOCIATES II, P.A.",325 PRINCETON AVENUE,"PRINCETON, NJ  08540",Profit - Partnership,Mr. WILLIAM HYNCIK,,,POINT (-74.65834801799997 40.38645802100007)
NJ25141,AMBULATORY SURGICAL CENTER,25141,"SURGICAL STUDIOS, LLC",199 MULLICA HILL ROAD,,MULLICA HILL,NJ,08062,GLOUCESTER,(732) 690-4507,,dgrasso@surgicalstudios.org,10/31/2021,"SURGICAL STUDIOS, LLC",199 MULLICA HILL ROAD,"MULLICA HILL, NJ  08062",,. DIANA GRASSO,,,POINT (-75.21478885499995 39.73427944900004)
NJ90061,AMBULATORY SURGICAL CENTER,R24569,"ESSEX SURGICAL ARTS SURGERY CENTER, LLC",727 JORALEMON STREET,,BELLEVILLE,NJ,07109,ESSEX,(973) 450-1600,(973) 450-1602,ESSESXSURGICALARTS@GMAIL.COM,11/30/2021,ESSEX SURGICAL ARTS SURGERY CENTER LLC,727 JORALEMON STREET,"BELLEVILLE, NJ  07109",,Dr. JOHN COZZARELLI,,,POINT (-74.17282703099994 40.804264001000035)
NJR24725,SURGICAL PRACTICE,R24725,SOMERS MANOR OB/GYN DIV OF REGIONAL WOMEN'S HEALTH GROUP LLC,"599 SHORE ROAD, SUITE 101",,SOMERS POINT,NJ,08244,ATLANTIC,(609) 926-8353,(609) 926-4579,karen.nelson@awiawh.com,01/31/2019,SOMERS MANOR OB/GYN DIV REGIONAL WOMENS HEALTH,"599 SHORE ROAD, SUITE 101","SOMERS POINT, NJ  08244",,Dr. MICHAEL BRAVOCO,,,POINT (-74.59332960299997 39.31733185600007)
NJ22845,END STAGE RENAL DIALYSIS,22845,NEPTUNE DIALYSIS CENTER,2180 BRADLEY AVENUE,,NEPTUNE,NJ,07753,MONMOUTH,(732) 775-2725,(732) 775-0500,denise.balvyo@davita.com,12/31/2021,"SHINING STAR DIALYSIS, INC",2000 16TH STREET,"DENVER, CO  80202",Profit - Corporation,. DENISE BALVYO,,,POINT (-74.03495696099998 40.21345801200005)
NJ311810,FEDERALLY QUALIFIED HEALTH CENTERS,71672,PATERSON COMMUNITY HEALTH CENTER INC,32 CLINTON STREET,,PATERSON,NJ,07522,PASSAIC,(973) 790-6594,(973) 389-2197,garnermr@aol.com,12/31/2021,"PATERSON COMMUNITY HEALTH CENTER, INC.",32 CLINTON STREET,"PATERSON, NJ  07522",Non-Profit - Other,Dr. MARY GARNER,,,POINT (-74.17218799399996 40.92424298200007)
NJ317073,HOME HEALTH AGENCY,22365,JEFFERSON HOME CARE,"333 LAUREL OAK ROAD, SUITE D",,VOORHEES,NJ,08043,CAMDEN,(856) 566-2000,(856) 566-5288,kathleen.flannery@jefferson.edu,10/31/2021,"KENNEDY UNIVERSITY HOSPITAL, INC.",,",",,Ms. KATHLEEN FLANNERY,,,POINT (-74.98608504199996 39.84501398200007)
NJ24435,END STAGE RENAL DIALYSIS,24435,"WOODLAND PARK DIALYSIS CENTER, LLC",1225 MCBRIDE AVENUE,,WOODLAND PARK,NJ,07424,PASSAIC,(973) 890-2394,(973) 890-2649,jochieng@americanrenal.com,02/28/2022,WOODLAND PARK DIALYSIS CENTER LLC,1225 MCBRIDE AVENUE,"WEST PATERSON, NJ  07424",Profit - LLC,Ms. JOY OCHIENG,,,POINT (-74.21290300499999 40.88986699500004)
NJ25190,AMBULATORY CARE FACILITY - SATELLITE,25190,HENRY J AUSTIN HEALTH CENTER,218 NORTH BROAD STREET,,TRENTON,NJ,08608,MERCER,(609) 278-5900,,rachael.evans@henryjaustin.org,10/31/2020,"HENRY J. AUSTIN HEALTH CENTER, INC.",321 NORTH WARREN STREET,"TRENTON, NJ  08618",Non-Profit - Corporation,Dr. KEMI ALLI,,,POINT (-74.76421396899998 40.22356398900007)
NJ23130,END STAGE RENAL DIALYSIS,23130,RCG - CAPE MAY,1259 ROUTE 9,,CAPE MAY COURT HOUSE,NJ,08210,CAPE MAY,(609) 465-3444,(609) 465-0434,brandi.esposito@fmc-na.com,08/31/2021,"RCG SOUTHERN NEW JERSEY, L.L.C.",2525 WEST END AVENUE SUITE 600,"NASHVILLE, TN  37203",,Ms. BRANDI ESPOSITO,,,POINT (-74.85037055999999 39.04667878500004)
NJ24485,AMBULATORY CARE FACILITY,24485,LARCHMONT IMAGING ASSOC AT MOORESTOWN AMBULATORY CARE CENTER,401 YOUNG AVENUE,,MOORESTOWN,NJ,08057,BURLINGTON,(609) 261-4500,(609) 261-2519,dsavage@larchmontimaging.com,02/28/2021,"LARCHMONT IMAGING ASSOCIATES, LLC",1295 ROUTE 38,"WEST HAINSPORT, NJ  08036",Profit - LLC,Ms. SUSAN CUSTER,,,POINT (-74.91634983599994 39.971279020000054)
NJ22348,END STAGE RENAL DIALYSIS,22348,LUMBERTON DIALYSIS,"1261 ROUTE 38, SUITE B",,HAINESPORT,NJ,08036,BURLINGTON,(609) 914-4420,(609) 845-3099,karen.black@davita.com,09/30/2021,"DVA RENAL HEALTHCARE, INC.",2000 16TH STREET,"DENVER, CO  80202",,Ms. KAREN BLACK,,,POINT (-74.85075368799994 39.97284134500006)
NJ312019,SPECIAL HOSPITAL,24077,SELECT SPECIALTY HOSPITAL NORTHEAST NEW JERSEY ROCHELLE PARK,96 PARKWAY,,ROCHELLE PARK,NJ,07662,BERGEN,(201) 221-2352,(201) 221-2495,orivkin@selectmedical.com,10/31/2021,"SELECT SPECIALTY HOSP-NORTHEAST NEW JERSEY, INC.",4714  GETTYSBURG ROAD,"MECHANICSBURG, PA  17055",Profit - Corporation,. OLEG RIVKIN,,62,POINT (-74.07392300399994 40.89756300700003)
NJ25088,END STAGE RENAL DIALYSIS,25088,PARSIPPANY DIALYSIS,"900 LANIDEX PLAZA, SUITE 120",,PARSIPPANY,NJ,07054,MORRIS,(973) 739-7080,(973) 739-7085,katerina.dandrea@davita.com,02/28/2022,"DIGHTON DIALYSIS, LLC",2000 16TH STREET,"DENVER, CO  07054",,. KATERINA D'ANDREA,,,POINT (-74.42311803599995 40.86353998200008)
NJ1048,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1048,TRINITAS HIV CLINIC,655 LIVINGSTON STREET,,ELIZABETH,NJ,07206,UNION,(908) 994-5754,(908) 994-5756,jmccreath@trinitas.org,08/31/2021,TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,"ELIZABETH, NJ  07207",Non-Profit - Hospital,Mr. GARY HORAN,Pres. & CEO,,POINT (-74.19738370699997 40.659608099000025)
NJ23367,AMBULATORY CARE FACILITY,23367,ATLANTIC MEDICAL IMAGING,1119 HIGHWAY 77,,BRIDGETON,NJ,08302,CUMBERLAND,(856) 453-1555,(856) 453-0255,jgorgol@aminj.com,05/31/2021,"ATLANTIC MEDICAL IMAGING, LLC","72 W. JIMMIE LEEDS RD, STOCKTON MED.BLD, SUITE1100","GALLOWAY, NJ  08205",,. JOANNA BROWN,,,POINT (-75.20642185199995 39.468659701000036)
NJ23317,AMBULATORY CARE FACILITY,23317,MONTCLAIR BREAST CENTER,37 NORTH FULLERTON AVENUE,,MONTCLAIR,NJ,07042,ESSEX,(973) 509-1818,(973) 509-0708,tvera@montclairbreastcenter.com,06/30/2021,MONTCLAIR BREAST CENTER,37 N. FULLERTON AVENUE,"MONTCLAIR, NJ  07042",,Dr. NANCY ELLIOTT,M.D.,,POINT (-74.21633396999994 40.81536700500004)
NJ24455,HOSPICE CARE BRANCH,24455,COMPASSIONATE CARE HOSPICE OF MARLTON L.L.C.,"956 ASBURY AVENUE, 2ND FLOOR",,OCEAN CITY,NJ,08226,CAPE MAY,(609) 390-9792,(609) 390-9795,4212@AMEDISYS.COM,11/30/2021,"COMPASSIONATE CARE HOSPICE OF MARLTON, LLC","3854 AMERICAN WAY, SUITE A","BATON ROUGE, LA  70816",Profit - LLC,. SUZANNE KUCKER,,,POINT (-74.57761101199998 39.277960001000054)
NJ24063,AMBULATORY CARE FACILITY,24063,NORTH DOVER OPEN MRI LLC,1215 ROUTE 70,,LAKEWOOD,NJ,08701,OCEAN,(732) 370-9902,(732) 370-9908,docrij@aol.com,09/30/2021,NORTH DOVER OPEN MRI LLC,1215 ROUTE 70,"LAKEWOOD, NJ  08701",Profit - LLC,Dr. PARESH RIJSINGHANI,,,POINT (-74.18118697299997 40.05425398700004)
NJ310052,GENERAL ACUTE CARE HOSPITAL,11505,OCEAN MEDICAL CENTER,425 JACK MARTIN BLVD,,BRICK,NJ,08724,OCEAN,(732) 840-2200,(732) 840-3284,jason.kreitner@hmhn.org,12/31/2021,HMH HOSPITALS CORPORATION,343 THORNALL STREET 8TH FL,"EDISON, NJ  08837",Non-Profit - Hospital,. JASON KREITNER,,317,POINT (-74.13171304099995 40.07698901900005)
NJ25032,HOSPICE CARE PROGRAM,25032,FELLOWSHIP GARDEN STATE HOSPICE,8000 FELLOWSHIP ROAD,,BASKING RIDGE,NJ,07920,SOMERSET,(908) 580-9519,(908) 580-8842,EFandel@FellowshipSL.org,03/31/2022,"FELLOWSHIP SENIOR LIVING, INC.",9000 FELLOWSHIP ROAD,"BASKING RIDGE, NJ  07920",NonProfit - Corporation,Ms. ELIZABETH FANDEL,,,POINT (-74.58276881699999 40.65721562700003)
31-2533,END STAGE RENAL DIALYSIS,82451,RENEX DIALYSIS CLINIC OF ORANGE,258 CENTRAL AVENUE,,ORANGE,NJ,07050,ESSEX,(973) 675-3400,(973) 675-1373,susan.o'connor@fmc-na.com,03/31/2021,"RENEX DIALYSIS CLINIC OF ORANGE, INC",258 CENTRAL AVENUE,"ORANGE, NJ  07050",,Mr. KENNETH BROWN,,,POINT (-74.23304002499998 40.765186018000065)
NJ25209,HOSPICE CARE BRANCH,25209,"ENNOBLE CARE HOSPICE, LLC","1 EDGEVIEW DRIVE, UNIT B3",,HACKETTSTOWN,NJ,07840,MORRIS,(973) 435-9463,(201) 208-2927,dstokar@hc-ms.com,,"ENNOBLE CARE HOSPICE, LLC","2 UNIVERSITY DRIVE, SUITE 204","HACKENSACK, NJ  07601",Profit - LLC,Ms. GINNY MONTELLA,,,POINT (-74.82068301899994 40.830427986000075)
NJ24918,AMBULATORY SURGICAL CENTER,24918,JACKSON SURGERY CENTER,"27 SOUTH COOKS BRIDGE ROAD, SUITE L2",,JACKSON,NJ,08527,OCEAN,(732) 928-1099,(732) 833-1690,rtorre@uspi.com,08/31/2021,"JACKSON SURGICAL CENTER, L.L.C.","27 SOUTH COOKS BRIDGE ROAD, SUITE L2","JACKSON, NJ  08527",Profit - LLC,Ms. ROCHELE HERZOG,,,POINT (-74.28960765699998 40.12070686700008)
NJR24634,SURGICAL PRACTICE,R24634,"NEW JERSEY UROLOGY, LLC","1515 BROAD STREET, SUITE B140",,BLOOMFIELD,NJ,07003,ESSEX,(973) 873-7000,(973) 873-7039,KBISWAS@NJ-UROLOGY.COM,07/31/2021,"NEW JERSEY UROLOGY, LLC","1515 BROAD STREET, SUITE B130","BLOOMFIELD, NJ  07003",Profit - LLC,Ms. JEANNE CONNELLYY,,,POINT (-74.18344874499996 40.841082302000075)
NJ24462,AMBULATORY SURGICAL CENTER,24462,MANCHESTER SURGERY CENTER,1100 ROUTE 70,,WHITING,NJ,08759,OCEAN,(732) 716-8116,(732) 849-1511,mannpainmd@gmail.com,01/31/2022,MANCHESTER SURGERY CENTER,1100 ROUTE 70,"WHITING, NJ  08758",Profit - LLC,Ms. MINDY CASTRO,,,POINT (-74.38346501199999 39.96556100400005)
NJ1405,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1405,MD ANDERSON COOPER CANCER CENTER,"TWO COOPER PLAZA, 400 HADDON AVENUE",,CAMDEN,NJ,08103,CAMDEN,(856) 342-2000,(856) 342-3299,winn-christine@cooperhealth.edu,05/31/2021,COOPER HEALTH SYSTEM,ONE COOPER PLAZA,"CAMDEN, NJ  08103",Non-Profit - Hospital,Dr. ANTHONY MAZZARELLI,,,POINT (-75.11435828699996 39.94063300100004)
NJ24159,AMBULATORY CARE FACILITY,24159,SPINE SURGERY ASSOCIATES & DISCOVERY IMAGING PC,280 NEWTON SPARTA ROAD,,NEWTON,NJ,07860,SUSSEX,(973) 579-3968,(973) 579-3249,swestervelt@spinesurgeryassoc.com,03/31/2021,SPINE SURGERY ASSOCIATES & DISCOVERY IMAGING PC,280 NEWTON SPARTA ROAD,"NEWTON, NJ  07860",Profit - LLC,Ms. SUSAN WESTERVELT,,,POINT (-74.69439196199994 41.03512101900003)
NJ25029,AMBULATORY CARE FACILITY,25029,"PINNACLE MRI GROUP, LLC",345 HENRY STREET,,ORANGE,NJ,07050,ESSEX,(201) 426-4450,(201) 754-9850,,07/31/2021,"PINNACLE MRI GROUP, LLC",345 HENRY STREET,"ORANGE, NJ  07050",,Mr. MOHAMED ZEERBAN,,,POINT (-74.23483903299996 40.768849999000054)
NJ313519,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1041,TRINITAS RENAL DIALYSIS SATELLITE,629 LIVINGSTON STREET,,ELIZABETH,NJ,07206,UNION,(908) 994-5754,(908) 994-5756,jmcternan@trinitas.org,08/31/2021,TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,"ELIZABETH, NJ  07207",Non-Profit - Hospital,Mr. GARY HORAN,Pres. & CEO,,POINT (-74.19682963999998 40.65902642000003)
NJ24760,END STAGE RENAL DIALYSIS,24798,FRESENIUS MEDICAL CARE SWEDESBORO,"301 LEXINGTON ROAD, SUITE 300",,SWEDESBORO,NJ,08085,GLOUCESTER,(856) 467-1269,(856) 467-2156,clinic8650@fmc-na.com,04/30/2021,"BIO MEDICAL APPLICATIONS OF NEW JERSEY, INC.",920 WINTER STREET,"WALTHAM, MA  02451",,. JOSEPH BONE,,,POINT (-75.32605696299998 39.73959499500006)
NJ1500,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1500,DEBORAH HEART AND LUNG SLEEP CENTER,200 TRENTON ROAD,,BROWNS MILLS,NJ,08015,BURLINGTON,(609) 893-6611,(609) 893-1213,administration@deborah.org,11/30/2021,DEBORAH HEART AND LUNG CENTER,200 TRENTON ROAD,"BROWNS MILLS, NJ  08015",Non-Profit - Hospital,Mr. JOSEPH CHIRICHELLA,,,POINT (-74.58490796099994 39.97728498200007)
NJ1193,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1193,RWJBH OUTPATIENT SERVICES,331 US HIGHWAY ROUTE 206 - 2ND FLOOR,,HILLSBOROUGH,NJ,08844,SOMERSET,(908) 231-6180,(908) 231-6148,Wilma.aquino@rwjbh.org,12/31/2021,"ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL, INC.",ONE ROBERT WOOD JOHNSON PLACE,"NEW BRUNSWICK, NJ  08901",Non-Profit - Hospital,Mr. ANTHONY CAVA,,,POINT (-74.63133096399997 40.513100992000034)
NJ25052,AMBULATORY CARE FACILITY,25052,STAT IMAGING UPRIGHT MRI,"1051 WEST SHERMAN AVENUE, UNIT 2B",,VINELAND,NJ,08360,CUMBERLAND,(856) 839-2805,(856) 251-9190,,10/31/2021,STAT IMAGING UPRIGHT MRI,1051 WEST SHERMAN AVENUE,"VINELAND, NJ",Profit - Individual,Mr. JOSEPH JARRETT,,,POINT (-75.04903799599998 39.44632900900007)
NJ22318,END STAGE RENAL DIALYSIS,22318,SUMMIT DIALYSIS,1139 SPRUCE DRIVE,,MOUNTAINSIDE,NJ,07092,UNION,(908) 232-7800,(908) 232-9188,yoko.hunter@davita.com,06/30/2021,"DVA RENAL HEALTHCARE, INC.",2000 16TH STREET,"DENVER, CO  80202",Profit - LLC,Ms. YOKO HUNTER,,,POINT (-74.34409596699999 40.680863988000056)
NJ22559,AMBULATORY CARE FACILITY,22559,HUDSON RIVER RADIOLOGY,547 SUMMIT AVENUE,,JERSEY CITY,NJ,07306,HUDSON,(201) 656-5050,(201) 656-3009,victor@njrad.com,12/31/2021,HUDSON RIVER RADIOLOGY CENTER LLC,120-152 48TH STREET,"UNION CITY, NJ  07087",Profit - Individual,Mr. FERAS JALOUDI,,,POINT (-74.05977703399998 40.73274000600003)
NJ71702,GENERAL ACUTE CARE HOSPITAL,71702,SALEM MEDICAL CENTER,310 WOODSTOWN ROAD,,SALEM,NJ,08079,SALEM,(856) 935-1000,(856) 935-3175,cbutenewicz@smc.health,12/31/2021,SALEM COUNTY HOSPITAL CORP.,310 WOODSTOWN ROAD,"SALEM, NJ  08079",,Dr. TAMMY TORRES,,126,POINT (-75.44548405999996 39.59380670400003)
NJ22232,END STAGE RENAL DIALYSIS,22232,FREEHOLD DIALYSIS,300 CRAIG ROAD,,MANALAPAN,NJ,07726,MONMOUTH,(732) 303-1589,(732) 303-1895,michael.mckee@davita.com,01/31/2022,FREEHOLD ARTIFICIAL CENTER LLC,2000 16TH STREET,"DENVER, CO  80202",Profit - LLC,Mr. MICHAEL MCKEE,,,POINT (-74.29879303799999 40.28581001300006)
NJ24407,AMBULATORY CARE FACILITY,24407,NJ UROLOGY CANCER TREATMENT CENTERS,160 PEHLE AVENUE,,SADDLE BROOK,NJ,07663,BERGEN,(201) 881-1000,(201) 226-0398,jsokol@nj-urology.com,07/31/2021,"NEW JERSEY UROLOGY, LLC","1515 BROAD STREET, SUITE B130","BLOOMFIELD, NJ  07003",Profit - LLC,Ms. JANET SOKOL,,,POINT (-74.09844199899999 40.90579198200004)
NJ22243,AMBULATORY CARE FACILITY,22243,"UNIVERSITY RADIOLOGY GROUP, PC",483 CRANBURY ROAD,,EAST BRUNSWICK,NJ,08816,MIDDLESEX,(732) 390-0030,(732) 238-9514,marcel.pirovano@univrad.com,05/31/2021,"UNIVERSITY RADIOLOGY GROUP, P.C.",579A CRANBURY ROAD,"EAST BRUNSWICK, NJ  08816",Profit - Corporation,Ms. MARY JANE PULEIO,,,POINT (-74.40794402499995 40.42363700000004)
NJ1493,"HOSPITAL-BASED, OFF-SITE AMBULATORY CARE FACILITY",1493,INSPIRA HEALTH CENTER WOODBURY,509 NORTH BROAD STREET,,WOODBURY,NJ,08096,GLOUCESTER,(856) 845-0100,(856) 384-1906,kerslaked@ihn.org,01/31/2022,"INSPIRA MEDICAL CENTERS, INC",165 BRIDGETON PIKE,"MULLICA, NJ  08062",Non-Profit - Hospital,Ms. AMY MANSUE,,,POINT (-75.14978796899999 39.844050021000044)
NJ23118,AMBULATORY CARE FACILITY,23118,"UNIVERSITY RADIOLOGY GROUP, PC",699 TEANECK ROAD,,TEANECK,NJ,07666,BERGEN,(201) 836-2500,(201) 836-8495,marcel.pirovano@univrad.com,05/31/2021,"UNIVERSITY RADIOLOGY GROUP, PC",699 TEANECK ROAD,"TEANECK, NJ  07666",,Mr. MARCEL PIROVANO,,,POINT (-74.00897398299998 40.88112098200003)
NJR24539,SURGICAL PRACTICE,R24539,PRECISION SURGICAL CENTER,"620 CRANBURY ROAD, SUITE 115",,EAST BRUNSWICK,NJ,08816,MIDDLESEX,(973) 696-6770,(973) 696-3577,gdesquire@msn.com,06/30/2021,"PRECISION SURGICAL CENTER, LLC","620 CRANBURY ROAD, SUITE 115","EAST BRUNSWICK, NJ  08816",Profit - LLC,Dr. SHARON WOROSILO,M.D.,,POINT (-74.42186100099997 40.405815020000034)
NJ23192,HOSPICE CARE BRANCH,23192,HEARTLAND HOSPICE SERVICES,"2111 NEW ROAD, SUITE 100",,NORTHFIELD,NJ,08225,ATLANTIC,(609) 641-4675,(609) 569-0439,4743admin2@hcr-manorcare.com,07/31/2021,"HEARTLAND HOSPICE SERVICES, L.L.C.",333 N SUMMIT STREET,"TOLEDO, OH  43604",Profit - LLC,Ms. TARA MULLINEAUX,,,POINT (-74.56344400299997 39.36756401300005)
NJ22532,END STAGE RENAL DIALYSIS,22532,JERSEY CITY DIALYSIS,1310 5TH STREET,,NORTH BERGEN,NJ,07047,HUDSON,(201) 770-9220,(201) 770-9225,STEVE.GARCIA@DAVITA.COM,11/30/2021,"TOTAL RENAL CARE, INC.",2000 16TH STREET,"DENVER, CO  80202",Profit - Corporation,. STEVE GARCIA,,,POINT (-74.04759402099995 40.75818298000007)
NJ25038,END STAGE RENAL DIALYSIS,25038,U.S. RENAL CARE PENNS GROVE DIALYSIS,"1 COLLINS DRIVE, SUITE 105",,CARNEYS POINT,NJ,08069,SALEM,(615) 330-6451,(214) 736-2733,lstewart@usrenalcare.com,10/31/2021,"USRC PENNS GROVE, LLC",1 COLLINS DRIVE,"CARNEYS POINT, NJ  08069",Profit - LLC,Dr. RICHARD KASAMA,,,POINT (-75.44349798699994 39.70435998900007)
NJ24475,END STAGE RENAL DIALYSIS,24475,FRESENIUS MEDICAL CARE PARAMUS,"37 WEST CENTURY ROAD, SUITE 108",,PARAMUS,NJ,07652,BERGEN,(201) 262-0429,(201) 262-0604,CLINIC8463@FMC-NA.COM,09/30/2021,"FRESENIUS MEDICAL CARE CAMDEN COUNTY, L.L.C.",920 WINTER STREET,"WALTHAM, MA  02451",Profit - LLC,Ms. DEBORA KEARNEY,,,POINT (-74.07425504699995 40.93091001000005)
NJ24935,AMBULATORY SURGICAL CENTER,24935,"NORTHERN NEW JERSEY CENTER FOR ADVANCED ENDOSCOPY, L.L.C.","270 SYLVAN AVENUE, SUITE 100",,ENGLEWOOD CLIFFS,NJ,07632,BERGEN,(201) 408-5505,(201) 408-5654,ehaase@nnjcae.com,02/28/2021,NORTHERN NEW JERSEY CENTER FOR ADVANCED ENDOSCOPY,"270 SYLVAN AVENUE, SUITE 100","ENGLEWOOD CLIFFS, NJ  07631",Profit - LLC,Ms. ELAINA HAASE,,,POINT (-73.95501103899994 40.87244998700004)
NJ22305PP,AMBULATORY CARE FACILITY - SATELLITE,22305,PLANNED PARENTHOOD OF METROPOLITAN NEW JERSEY,70 ADAMS STREET     SUITE 13,,NEWARK,NJ,07105,ESSEX,(973) 465-7707,(973) 465-5779,kisha.anderson@ppmnj.org,08/31/2021,PLANNED PARENTHOOD OF METROPOLITAN NEW JERSEY,240 MULBERRY STREET,"NEWARK, NJ  07102",Non-Profit - Other,Ms. ROSLYN ROGERS COLLINS,,,POINT (-74.15784395999998 40.72998600600005)
